fingerprint,file,name,lat,lon,n_identical
a0318b250a6658d2bf069de7f261cb06,harmonics/utide/harmonics_utide_tidetables.txt,"West Burra Firth, Scotland, United Kingdom",60.2955,-1.5395,1
a0d30f55d8b3d4207f21f19ae08e49bf,harmonics/utide/harmonics_utide_tidetables.txt,"Brodick (Arran), Scotland, United Kingdom",55.5781,-5.1353,1
a1ab15e996e41f86de1c77d7b7efd5de,harmonics/utide/harmonics_utide_tidetables.txt,"Balivanich (Benbecula), Scotland, United Kingdom",57.4752,-7.3864,1
a2c8694c19adf431e08dc20872401b12,harmonics/utide/harmonics_utide_tidetables.txt,"Tabs Head, England, United Kingdom",52.9335,0.082,1
a32637e8b9bffee4ddeee5ca9faf5c5b,harmonics/utide/harmonics_utide_tidetables.txt,"Aultbea (Nato Jetty), Scotland, United Kingdom",57.8274,-5.5851,1
a36cc4fb80fa6ab52fc2439c98ae018b,harmonics/utide/harmonics_utide_tidetables.txt,"Kilrush Lough, Ireland",52.6319,-9.5021,1
a424c1555cec1813c5594883ac4d3bc6,harmonics/utide/harmonics_utide_tidetables.txt,"Dungeness, England, United Kingdom",50.9105,0.9684,1
a4331cae4518d287783c90e181d52b25,harmonics/utide/harmonics_utide_tidetables.txt,"Scrabster, Scotland, United Kingdom",58.6113,-3.54,1
a54263c0e99514d4122e4ee35c74e111,harmonics/utide/harmonics_utide_tidetables.txt,"Sunk Head, England, United Kingdom",51.783333,1.5,1
a544fb7613ddae3cc4d6cc22c8360fa6,harmonics/utide/harmonics_utide_tidetables.txt,"St. Mary's (Scapa Flow), Scotland, United Kingdom",58.8947,-2.9106,1
a5482688aa309decfcec4cc8d063677e,harmonics/utide/harmonics_utide_tidetables.txt,"Burnham-on-Sea, England, United Kingdom",51.2347,-3.0028,1
a59482e8f315a3c21a3274d68deec076,harmonics/utide/harmonics_utide_tidetables.txt,"Ardrossan, Scotland, United Kingdom",55.6409,-4.8244,1
a5c6619f58dffa6ef9973de9f6b33da4,harmonics/utide/harmonics_utide_tidetables.txt,"Bofin Harbour, Ireland",53.6127,-10.2122,1
a64321b17730fd5ed8f7353fe7f5429d,harmonics/utide/harmonics_utide_tidetables.txt,"Skomer Island, Wales, United Kingdom",51.7392,-5.2814,1
a6c8b923d79037735fd1826c8d0193d6,harmonics/utide/harmonics_utide_tidetables.txt,"Rathmullan, Ireland",55.0949,-7.5284,1
a7013587cffa29b078d2fe75cb93cb77,harmonics/utide/harmonics_utide_tidetables.txt,"River Yealm Entrance, England, United Kingdom",50.3109,-4.0679,1
a7897221af8fa1435175a1e6051fdd0d,harmonics/utide/harmonics_utide_tidetables.txt,"Plockton, Scotland, United Kingdom",57.3417,-5.6441,1
a792839c8ed95d0292b1a717da5619d0,harmonics/utide/harmonics_utide_tidetables.txt,"Egilsay, Scotland, United Kingdom",59.1546,-2.9446,1
a82b7da3518d3b2b5a169e7397289dcf,harmonics/utide/harmonics_utide_tidetables.txt,"Cushendun, Northern Ireland, United Kingdom",55.1255,-6.0406,1
a851c881d89cf7fa1f8376a64c619b5f,harmonics/utide/harmonics_utide_tidetables.txt,"Bembridge Approaches, England, United Kingdom",50.7,-1.1,1
a89d5e691b5a162dcee098f1f7c119b0,harmonics/utide/harmonics_utide_tidetables.txt,"Barcaldine Pier, Scotland, United Kingdom",56.5286,-5.3179,1
a8d897d2358c713458f8198007bb613b,harmonics/utide/harmonics_utide_tidetables.txt,"Maryport, England, United Kingdom",54.717,-3.5075,1
a8eb949e285efe5fa7322987387d770d,harmonics/utide/harmonics_utide_tidetables.txt,"Rona, Scotland, United Kingdom",59.1248,-5.8192,1
a9aea3acf28727a8977c1f731a484d04,harmonics/utide/harmonics_utide_tidetables.txt,"Douglas, Isle of Man",54.1475,-4.4679,1
a9bc283c58a1f5d7893129826c6b4eeb,harmonics/utide/harmonics_utide_tidetables.txt,"Mevagissey, England, United Kingdom",50.2686,-4.7833,1
a9f52eba3a2f18c95888c5271b619423,harmonics/utide/harmonics_utide_tidetables.txt,"Badcall Bay, Scotland, United Kingdom",58.3207,-5.1416,1
aa5c4517038165858f0b9ffe972ac3f4,harmonics/utide/harmonics_utide_tidetables.txt,"Eastbourne, England, United Kingdom",50.7656,0.2957,1
aae8bed82d187fcebb3db8b91ca66ddb,harmonics/utide/harmonics_utide_tidetables.txt,"Woodbridge, England, United Kingdom",52.0871,1.3166,1
ab48b0e027d7ecc6f739f722a083dbf0,harmonics/utide/harmonics_utide_tidetables.txt,"Crookhaven, Ireland",51.4691,-9.726,1
ab53a3b7ade881616c2dd02c4148bf1f,harmonics/utide/harmonics_utide_tidetables.txt,"Bucklers Hard, England, United Kingdom",50.8009,-1.4234,1
ac42640607c9d15b2c036e5f5aca9a25,harmonics/utide/harmonics_utide_tidetables.txt,"Formby, England, United Kingdom",53.533333,-3.116667,1
ac578c1648e13a8bab88b0cea97ef0d5,harmonics/utide/harmonics_utide_tidetables.txt,"Ardchattan Point, Scotland, United Kingdom",56.4643,-5.2757,1
ace812fffb651fd908c2e8fbe7a17274,harmonics/utide/harmonics_utide_tidetables.txt,"Portmahomack, Scotland, United Kingdom",57.8377,-3.8298,1
ad0231a908e3c034e66ec19a6013a17d,harmonics/utide/harmonics_utide_tidetables.txt,"Spurn Head, England, United Kingdom",53.5779,0.107,1
ad1e1554919678e7b222e4671e28c6dd,harmonics/utide/harmonics_utide_tidetables.txt,"Great Yarmouth (Britannia Pier), England, United Kingdom",52.6081,1.7409,1
ad208aee2e270902a05c1795676ce5f6,harmonics/utide/harmonics_utide_tidetables.txt,"Clydebank (Rothesay Dock), Scotland, United Kingdom",55.8934,-4.4031,1
ad9b789a2445f515c8c95fd8a03764e6,harmonics/utide/harmonics_utide_tidetables.txt,"Dundalk, Ireland",54.008,-6.385,1
ae2cab72abd482e9a0e5fca64eae91ba,harmonics/utide/harmonics_utide_tidetables.txt,"Burra Firth, Scotland, United Kingdom",60.8051,-0.8739,1
ae336f56b6bb337cf236a128b5a9f023,harmonics/utide/harmonics_utide_tidetables.txt,"Carrickfergus, Northern Ireland, United Kingdom",54.7104,-5.807,1
aeca27d6659c42494340606b39bd3eb0,harmonics/utide/harmonics_utide_tidetables.txt,"Totnes, England, United Kingdom",50.429,-3.6814,1
afc4d5bb64af31f6559314902643055d,harmonics/utide/harmonics_utide_tidetables.txt,"Fowey, England, United Kingdom",50.3359,-4.6331,1
afd7c6f6e8bb4a58137745349c7937f4,harmonics/utide/harmonics_utide_tidetables.txt,"Craignure (Mull), Scotland, United Kingdom",56.4714,-5.7046,1
affefe5c2356eaaba655458433688fe6,harmonics/utide/harmonics_utide_tidetables.txt,"Quoile Barrier, Northern Ireland, United Kingdom",54.3679,-5.6792,1
b08864e1d38af907fcfda8cc126ec273,harmonics/utide/harmonics_utide_tidetables.txt,"Muckle Skerry, Scotland, United Kingdom",58.683333,-2.916667,1
b2a8d56b14c4c9372d8f8c7f36e4d1f9,harmonics/utide/harmonics_utide_tidetables.txt,"Looe, England, United Kingdom",50.3536,-4.4548,1
b38cf3c53f9c4e8271eecdc05bfa765f,harmonics/utide/harmonics_utide_tidetables.txt,"Southend (Kintyre), Scotland, United Kingdom",55.3111,-5.6537,1
b3b7c649d5bd4433f6eea2ea20e693f2,harmonics/utide/harmonics_utide_tidetables.txt,"Appledore, England, United Kingdom",51.0551,-4.1912,1
b4d06c770a366684f452baac1a83ff45,harmonics/utide/harmonics_utide_tidetables.txt,"Loch Moidart, Scotland, United Kingdom",56.7874,-5.877,1
b5206a8f5a98c395f9eefe4f24ac23a1,harmonics/utide/harmonics_utide_tidetables.txt,"Stroma, Scotland, United Kingdom",58.666667,-3.133333,1
b5690f938999ccb596f6c98b39b8ecaa,harmonics/utide/harmonics_utide_tidetables.txt,"Port Cardigan, Wales, United Kingdom",52.1167,-4.6885,1
b57b52534de69e84499c7dbe9c7b792b,harmonics/utide/harmonics_utide_tidetables.txt,"Newcastle, Northern Ireland, United Kingdom",54.1983,-5.884,1
b57f3b17f60d7f0bc65ddbc6e08f9c7f,harmonics/utide/harmonics_utide_tidetables.txt,"Stromness, Scotland, United Kingdom",58.962,-3.2971,1
b5855a248cef64eea1cc99e733a88a37,harmonics/utide/harmonics_utide_tidetables.txt,"Whitehall, Scotland, United Kingdom",59.1435,-2.5992,1
b59a6b666722257c28b0c2d3b6055929,harmonics/utide/harmonics_utide_tidetables.txt,"Waterford, Ireland",52.2616,-7.1068,1
b626e6f88576147955cae2139cb28b90,harmonics/utide/harmonics_utide_tidetables.txt,"Portnancon, Scotland, United Kingdom",58.5025,-4.701,1
b6d4d9f4b921342bd29ca93d35adb578,harmonics/utide/harmonics_utide_tidetables.txt,"Culmore Point, Northern Ireland, United Kingdom",55.0464,-7.2537,1
b760bd5adbf7a2dace6a60d39536152e,harmonics/utide/harmonics_utide_tidetables.txt,"Perth, Scotland, United Kingdom",56.4119,-3.4342,1
b7957db071f031129025992f3ed1175b,harmonics/utide/harmonics_utide_tidetables.txt,"Mid Yell, Scotland, United Kingdom",60.5988,-1.0589,1
b7c807b7c7fc80d157370b7e91702808,harmonics/utide/harmonics_utide_tidetables.txt,"Irvine, Scotland, United Kingdom",55.6058,-4.6944,1
b823ee11f2c9ca4a5258c17b19614dfe,harmonics/utide/harmonics_utide_tidetables.txt,"Killard Point, Northern Ireland, United Kingdom",54.3147,-5.5229,1
b83aa985ff3da143faf7921175e3d6e8,harmonics/utide/harmonics_utide_tidetables.txt,"Killala Bay (Inishcrone), Ireland",54.2202,-9.0983,1
b8658a44bd3eb7695134256307831d8a,harmonics/utide/harmonics_utide_tidetables.txt,"Hartlepool, England, United Kingdom",54.6904,-1.1981,1
ba55692aeb8846d26b5003dc47bffb71,harmonics/utide/harmonics_utide_tidetables.txt,"Kew Bridge, England, United Kingdom",51.4864,-0.2868,1
ba8da8cde62e846e6f5b467d44eb62b9,harmonics/utide/harmonics_utide_tidetables.txt,"Hull (Albert Dock), England, United Kingdom",53.7347,-0.3441,1
babe21b0fb8f13987d0d0d7a2c4bd209,harmonics/utide/harmonics_utide_tidetables.txt,"Ballycastle Bay, Northern Ireland, United Kingdom",55.2081,-6.237,1
bc6b6826cc9a370429e0899619a5e37b,harmonics/utide/harmonics_utide_tidetables.txt,"Fidra (North Berwick), Scotland, United Kingdom",56.074,-2.7846,1
bca4a16cfdba927269c7ec0132bbc5a4,harmonics/utide/harmonics_utide_tidetables.txt,"English And Welsh Grounds, England, United Kingdom",51.466667,-2.983333,1
bd7505668055c1d79d6488e2e7581a43,harmonics/utide/harmonics_utide_tidetables.txt,"Redbridge, England, United Kingdom",50.9214,-1.4752,1
bdb97849e95d34e32911b6dbc320b589,harmonics/utide/harmonics_utide_tidetables.txt,"Carrigaholt, Ireland",52.601,-9.6987,1
be0c8703ab46fe0eff817999c604da99,harmonics/utide/harmonics_utide_tidetables.txt,"Cullivoe (Bluemull Sound), Scotland, United Kingdom",60.6981,-0.9961,1
be7393f589d1d7196fccc5ab069a8fb9,harmonics/utide/harmonics_utide_tidetables.txt,"Leverburgh (Harris), Scotland, United Kingdom",57.7666,-7.0252,1
bf7e21d11ee44bb803fffac82c7bb617,harmonics/utide/harmonics_utide_tidetables.txt,"Tighnabruaich, Scotland, United Kingdom",55.9103,-5.2237,1
bff0fb5074a4715dacd5e4df8a988b97,harmonics/utide/harmonics_utide_tidetables.txt,"Broadstairs, England, United Kingdom",51.366667,1.45,1
c02c6fcdf7e914c7d9f3b8cfb1b5bec3,harmonics/utide/harmonics_utide_tidetables.txt,"Cromarty, Scotland, United Kingdom",57.6828,-4.0385,1
c042d8b6ea77fef0cdb556e397b9e46c,harmonics/utide/harmonics_utide_tidetables.txt,"Kyle Of Lochalsh, Scotland, United Kingdom",57.2793,-5.7137,1
c0ce1ec41eeb3503ee93675717f7028c,harmonics/utide/harmonics_utide_tidetables.txt,"Bramble Creek, England, United Kingdom",51.889,1.2278,1
c0ea6d18805ce260a49321e68e0e1a54,harmonics/utide/harmonics_utide_tidetables.txt,"Strangford, Northern Ireland, United Kingdom",54.3715,-5.5544,1
c1a9a5532713e1314b8554f33a17b63f,harmonics/utide/harmonics_utide_tidetables.txt,"Tanera Mòr, Scotland, United Kingdom",58.0101,-5.4027,1
c251ae6dab98c335bfde5ad8ea464f2d,harmonics/utide/harmonics_utide_tidetables.txt,"Rubha Na Creige, Scotland, United Kingdom",56.466666,-5.183333,1
c2823f3849fd06b2c985f02b7e3c832e,harmonics/utide/harmonics_utide_tidetables.txt,"Hunstanton, England, United Kingdom",52.9366,0.4838,1
c2ecffb369e16fe38d8848180c2a4045,harmonics/utide/harmonics_utide_tidetables.txt,"Tarbert (Harris), Scotland, United Kingdom",57.8969,-6.7994,1
c32f4c3ebade00f9d1764d5acee5eafb,harmonics/utide/harmonics_utide_tidetables.txt,"Connel, Scotland, United Kingdom",56.4554,-5.3914,1
c345a3551ce9a94fe0bcbdd297799fdf,harmonics/utide/harmonics_utide_tidetables.txt,"Birkenhead (Alfred Dock), England, United Kingdom",53.4047,-3.0153,1
c367fc7e0eba2817c5b4a648607ad923,harmonics/utide/harmonics_utide_tidetables.txt,"Helensburgh, Scotland, United Kingdom",56.001,-4.7376,1
c48fe568c81391f69a374e903ee0cc5a,harmonics/utide/harmonics_utide_tidetables.txt,"Rockall, Scotland, United Kingdom",57.6,-13.683333,1
c54ad7dbc4fb1a51fee1358b973e9e7d,harmonics/utide/harmonics_utide_tidetables.txt,"Par, England, United Kingdom",50.3434,-4.7009,1
c561a09ccdad82810900554ab0feb9dc,harmonics/utide/harmonics_utide_tidetables.txt,"Rubh' A' Mhail (Islay), Scotland, United Kingdom",55.9361,-6.1202,1
c592c956a1a49727dec626d56996980c,harmonics/utide/harmonics_utide_tidetables.txt,"Widewall Bay, Scotland, United Kingdom",58.816667,-3.016667,1
c5a4ffa3b00750bd7c4789cf9d933d68,harmonics/utide/harmonics_utide_tidetables.txt,"Meikle Ferry, Scotland, United Kingdom",57.8538,-4.1435,1
c6475ced4e68c65922276a6efcc10159,harmonics/utide/harmonics_utide_tidetables.txt,"Whitehaven, England, United Kingdom",54.5528,-3.5986,1
c74ca18a345f5e2ec846a4d236b0e94a,harmonics/utide/harmonics_utide_tidetables.txt,"Clare Island (Ferry), Ireland",53.8007,-9.9492,1
c86b5969fa7bdc4050eb6a656353694b,harmonics/utide/harmonics_utide_tidetables.txt,"Cork City, Ireland",51.9005,-8.4508,1
c9257c4f93baec1c1916268a65011398,harmonics/utide/harmonics_utide_tidetables.txt,"Stackpole Quay, Wales, United Kingdom",51.624,-4.9004,1
c94982747bf96c7a4e68f546cf1bedd2,harmonics/utide/harmonics_utide_tidetables.txt,"Woodbridge Haven, England, United Kingdom",51.9858,1.3919,1
c9618f56bb3bb539e6688b66b1ff1dd7,harmonics/utide/harmonics_utide_tidetables.txt,"Les Minquiers (Îles Anglo-Normandes), Channel Islands",48.9696,-2.1403,1
c990610c90f0b7511a94232348600889,harmonics/utide/harmonics_utide_tidetables.txt,"Knights Town (Valentia), Ireland",51.9264,-10.2859,1
c9c66c30bdda63a2c4a2e1e10820e60a,harmonics/utide/harmonics_utide_tidetables.txt,"Newquay, England, United Kingdom",50.416667,-5.083333,1
cb1c8bfbd6fa31ce776bc0fc7a901c7c,harmonics/utide/harmonics_utide_tidetables.txt,"Bonawe (Loch Etive), Scotland, United Kingdom",56.4448,-5.2296,1
cb411a18cc3b3b4dc4a5a16ebe539eb2,harmonics/utide/harmonics_utide_tidetables.txt,"Porthgain, Wales, United Kingdom",51.9484,-5.182,1
cc16c55a382e0fa9c532cf8cae8098b6,harmonics/utide/harmonics_utide_tidetables.txt,"Newburgh, Scotland, United Kingdom",56.3538,-3.2394,1
cc6e523885f830a54ca1d8891fd47d74,harmonics/utide/harmonics_utide_tidetables.txt,"Martin's Haven, Wales, United Kingdom",51.7364,-5.2451,1
cc8993644c2aaffbd58cd60613cf2d2a,harmonics/utide/harmonics_utide_tidetables.txt,"Yelland Marsh, England, United Kingdom",51.0733,-4.1706,1
ccdcef704348239d97a823d932fe551e,harmonics/utide/harmonics_utide_tidetables.txt,"Nairn, Scotland, United Kingdom",57.5916,-3.8608,1
cdcdc9e0709bfe8cabab2b9245784a8a,harmonics/utide/harmonics_utide_tidetables.txt,"Hillswick, Scotland, United Kingdom",60.4759,-1.487,1
cf39941b765d82ea22a6a178459b71a6,harmonics/utide/harmonics_utide_tidetables.txt,"Loch Maddy (North Uist), Scotland, United Kingdom",57.5959,-7.1551,1
cfd5eef41497bdc42884881908f75196,harmonics/utide/harmonics_utide_tidetables.txt,"Fort Belan, Wales, United Kingdom",53.1225,-4.3297,1
d11a1219a26e31368504efdc812f1c5f,harmonics/utide/harmonics_utide_tidetables.txt,"Trearddur Bay, Wales, United Kingdom",53.2779,-4.6204,1
d1568eb8d619375d3bb6c6b05d384c26,harmonics/utide/harmonics_utide_tidetables.txt,"New Hythe, England, United Kingdom",51.3133,0.4573,1
d1b38416252c0ac698c1bcd4ff34e0ee,harmonics/utide/harmonics_utide_tidetables.txt,"River Boyne Entrance, Ireland",53.7226,-6.239,1
d1bb727423ea4ec04c72068ee0e6e7d1,harmonics/utide/harmonics_utide_tidetables.txt,"Albert Bridge, England, United Kingdom",51.483333,-0.166667,1
d1db34294519761155a99da7b030aaa8,harmonics/utide/harmonics_utide_tidetables.txt,"Sullom Voe (Shetlands), Scotland, United Kingdom",60.4597,-1.2998,1
d1fa1401e4666e0ab58ce7bc09ce5c22,harmonics/utide/harmonics_utide_tidetables.txt,"Padstow, England, United Kingdom",50.5417,-4.9369,1
d41b4a4ea4ae33634bb89f13ab6127ca,harmonics/utide/harmonics_utide_tidetables.txt,"Wells, England, United Kingdom",52.9584,0.8507,1
d5305fb27d75a7228f1a0549d9d535e8,harmonics/utide/harmonics_utide_tidetables.txt,"King's Lynn, England, United Kingdom",52.7514,0.3933,1
d608df9c00db2acd07c72316d34ce86e,harmonics/utide/harmonics_utide_tidetables.txt,"Loth, Scotland, United Kingdom",59.1917,-2.6986,1
d7182000972e34a4215b6cf0475b3fb3,harmonics/utide/harmonics_utide_tidetables.txt,"Inveraray, Scotland, United Kingdom",56.233333,-5.066667,1
d731220099371e1d9900dd3477586e6b,harmonics/utide/harmonics_utide_tidetables.txt,"Berkeley, England, United Kingdom",51.7,-2.5,1
d75d666aa74917a39f34974a3d40d8d7,harmonics/utide/harmonics_utide_tidetables.txt,"Portree (Skye), Scotland, United Kingdom",57.4108,-6.1903,1
d770cf1f935fafdf57b2de7157eb4a82,harmonics/utide/harmonics_utide_tidetables.txt,"Loch Carnan (South Uist), Scotland, United Kingdom",57.3674,-7.273,1
d836fba7f92c94146a00e09a9ff73bb6,harmonics/utide/harmonics_utide_tidetables.txt,"Loch Snizort (Uig Bay), Scotland, United Kingdom",57.5844,-6.3719,1
d8836dccbd26636434fe8a36cea17378,harmonics/utide/harmonics_utide_tidetables.txt,"Filey Bay, England, United Kingdom",54.2081,-0.2831,1
d94eccf51802e58bcbe25664314c60de,harmonics/utide/harmonics_utide_tidetables.txt,"Loch Nedd, Scotland, United Kingdom",58.2377,-5.1698,1
d99d1ee8f0778391377a7e0beb0e2dfe,harmonics/utide/harmonics_utide_tidetables.txt,"Ardnave Point (Islay), Scotland, United Kingdom",55.8915,-6.3257,1
da9fa8bb3ad00f9f45d12df43c24e755,harmonics/utide/harmonics_utide_tidetables.txt,"Shillay (Monach Islands), Scotland, United Kingdom",57.533333,-7.7,1
dbaaa62f8e47b1cdb9b715da2fc2751d,harmonics/utide/harmonics_utide_tidetables.txt,"Black Tar, Wales, United Kingdom",51.7482,-4.8994,1
dbbdcd200a6c8f70a7dffdf6920bef05,harmonics/utide/harmonics_utide_tidetables.txt,"Caister-On-Sea, England, United Kingdom",52.6502,1.7351,1
dbc0eb24b638b61313882ff4d5f144e0,harmonics/utide/harmonics_utide_tidetables.txt,"Burry Port, Wales, United Kingdom",51.6781,-4.2503,1
dc323e87ce68f23808fd208868a4c630,harmonics/utide/harmonics_utide_tidetables.txt,"Cranfield Point, Northern Ireland, United Kingdom",54.0229,-6.0633,1
dc75220e9f1958ead5aa7eb23a36b73f,harmonics/utide/harmonics_utide_tidetables.txt,"Whitaker Beacon, England, United Kingdom",51.666667,1.1,1
dd33fa1f26cea91b68128abea8e6963d,harmonics/utide/harmonics_utide_tidetables.txt,"Maseline Harbour, Sark, Channel Islands",49.4327,-2.3427,1
ddc1d5e97133ae7f71d730c9f2ef0301,harmonics/utide/harmonics_utide_tidetables.txt,"Bouley Bay, Jersey, Channel Islands",49.2406,-2.0804,1
dde75dd095ecb4b095d63ee711809579,harmonics/utide/harmonics_utide_tidetables.txt,"Moelfre, Wales, United Kingdom",53.3546,-4.2314,1
de0c065b742d873495f8fb55a17b0c6c,harmonics/utide/harmonics_utide_tidetables.txt,"Bull Sand Fort, England, United Kingdom",53.5346,0.0341,1
de53618d97b32beff96f3708809ce1cd,harmonics/utide/harmonics_utide_tidetables.txt,"Burnham-On-Crouch, England, United Kingdom",51.6231,0.8214,1
de802f5d56e192cbbb1ce7efea424104,harmonics/utide/harmonics_utide_tidetables.txt,"Luce Bay (Offshore Platform), Scotland, United Kingdom",54.833333,-4.883333,1
dfc1a65cb52233720a903b484da71926,harmonics/utide/harmonics_utide_tidetables.txt,"Alloa, Scotland, United Kingdom",56.1084,-3.7974,1
dfeee51b29e18884ba5b99f0191511cb,harmonics/utide/harmonics_utide_tidetables.txt,"Bunessan (Mull), Scotland, United Kingdom",56.3167,-6.2345,1
e07dab14825d3ab26813d240ce5caf57,harmonics/utide/harmonics_utide_tidetables.txt,"Stonehaven, Scotland, United Kingdom",56.96,-2.202,1
e0d504e59dddc52d9ee3d9a2a12d9fd2,harmonics/utide/harmonics_utide_tidetables.txt,"Poole (Entrance), England, United Kingdom",50.6828,-1.9487,1
e0db79c6ffbb74cf1f80e730adb405a1,harmonics/utide/harmonics_utide_tidetables.txt,"River Foyle (Lisahally), Northern Ireland, United Kingdom",55.043,-7.2609,1
e12bde641bd199f5a68db71de7339eb6,harmonics/utide/harmonics_utide_tidetables.txt,"West Loch Tarbert, Scotland, United Kingdom",57.916667,-6.916667,1
e1582504a6e1ee44905c641f95bd5a6f,harmonics/utide/harmonics_utide_tidetables.txt,"Shoreham (River Adur), England, United Kingdom",50.8291,-0.2479,1
e1810ac4e7b429eed1876595b39928d2,harmonics/utide/harmonics_utide_tidetables.txt,"Humber Sea Terminal, England, United Kingdom",53.6681,-0.2319,1
e3fa03ac1ebd157e00b49ef7adf8c8cc,harmonics/utide/harmonics_utide_tidetables.txt,"Helmsdale, Scotland, United Kingdom",58.1143,-3.6481,1
e54926b67bef79c4831767581f7d0893,harmonics/utide/harmonics_utide_tidetables.txt,"Kirkcaldy, Scotland, United Kingdom",56.1133,-3.1495,1
e603dcf5bf530b424318e6857d1fb9a5,harmonics/utide/harmonics_utide_tidetables.txt,"Fanad Head, Ireland",55.277,-7.6311,1
e60c4f241ce72415081c94f7cb2f39cf,harmonics/utide/harmonics_utide_tidetables.txt,"Cemaes Bay, Wales, United Kingdom",53.4141,-4.4501,1
e6bec8585f41d593627d7c1088d5e863,harmonics/utide/harmonics_utide_tidetables.txt,"Marino Point, Ireland",51.8783,-8.3316,1
e6bf9af5760b84432fc28c3d601db412,harmonics/utide/harmonics_utide_tidetables.txt,"Narlwood Rocks, England, United Kingdom",51.65,-2.6,1
e6c6c38b83b66bab3c0031b45632c11b,harmonics/utide/harmonics_utide_tidetables.txt,"Stoke Gabriel (Duncannon), England, United Kingdom",50.4044,-3.6308,1
e78fd4f74ea8c0deb9db67fee4b92880,harmonics/utide/harmonics_utide_tidetables.txt,"Newcastle-upon-Tyne, England, United Kingdom",54.9693,-1.6031,1
e877c55ff111d65167f571cb902e7f86,harmonics/utide/harmonics_utide_tidetables.txt,"Fair Isle, Scotland, United Kingdom",59.5382,-1.6041,1
e89b02115d50beca946da9f071565276,harmonics/utide/harmonics_utide_tidetables.txt,"Troon, Scotland, United Kingdom",55.551,-4.6837,1
e982df845e4d9e963815c3165f88dfe2,harmonics/utide/harmonics_utide_tidetables.txt,"Hurst Point, England, United Kingdom",50.7,-1.55,1
e9af72c23bd3c8a56693a4881a8db318,harmonics/utide/harmonics_utide_tidetables.txt,"Toft Pier, Scotland, United Kingdom",60.4661,-1.2056,1
e9b46d91cc35a0790bcee045879e8e73,harmonics/utide/harmonics_utide_tidetables.txt,"Loch Harport (Portnalong), Scotland, United Kingdom",57.3365,-6.4192,1
ea3de8b3e4877d62e73dcdcfca98e66b,harmonics/utide/harmonics_utide_tidetables.txt,"Christchurch (Tuckton), England, United Kingdom",50.7295,-1.7878,1
eaa663b74c99367bceeb51e1844239b7,harmonics/utide/harmonics_utide_tidetables.txt,"Campbeltown (Kintyre), Scotland, United Kingdom",55.4243,-5.5984,1
eb4c9e6094bb3095c1b0398c8cfa7932,harmonics/utide/harmonics_utide_tidetables.txt,"Bays Loch (Berneray), Scotland, United Kingdom",57.7143,-7.1696,1
ec16ad49eda862578a5cc922a9544fd2,harmonics/utide/harmonics_utide_tidetables.txt,"Dury Voe, Scotland, United Kingdom",60.3317,-1.1738,1
ecd0703dd44b6c04b0322ef2b5c5c67e,harmonics/utide/harmonics_utide_tidetables.txt,"Loch Ranza (Arran), Scotland, United Kingdom",55.7083,-5.3015,1
edc2c8fa3ad7379e6b074b5d467889bc,harmonics/utide/harmonics_utide_tidetables.txt,"St. Catherine Bay, Jersey, Channel Islands",49.2222,-2.0107,1
edf4cc59c40fe98a07cd7669e14404f5,harmonics/utide/harmonics_utide_tidetables.txt,"Loch Melfort, Scotland, United Kingdom",56.2599,-5.5005,1
ee6a5eb2226f0fd0dbbdd8f2d1a4bc50,harmonics/utide/harmonics_utide_tidetables.txt,"Ryde, England, United Kingdom",50.733333,-1.166667,1
ef8b7f2b8a1ec27682b5fdf132a7ee2c,harmonics/utide/harmonics_utide_tidetables.txt,"Porth Dinllaen, Wales, United Kingdom",52.947,-4.5635,1
ef9c23d9925081c145fe9b3da8f1dee3,harmonics/utide/harmonics_utide_tidetables.txt,"Fremington, England, United Kingdom",51.0802,-4.1205,1
f0251162bbd8989c2c0a7c3da3928d53,harmonics/utide/harmonics_utide_tidetables.txt,"Dunbar, Scotland, United Kingdom",56.0059,-2.5169,1
f0d874bf9ef9efd9703343daacb20b56,harmonics/utide/harmonics_utide_tidetables.txt,"Kilmore Quay, Ireland",52.1712,-6.5869,1
f0f5652526610e550e01e8b5ffc5b32f,harmonics/utide/harmonics_utide_tidetables.txt,"Northney, England, United Kingdom",50.833333,-0.966667,1
f1763f4419ab9765c27e66f97fc92022,harmonics/utide/harmonics_utide_tidetables.txt,"Ballycrovane Pier, Ireland",51.7139,-9.9493,1
f1901dfd5ee90c15b0cc4a344ab11659,harmonics/utide/harmonics_utide_tidetables.txt,"Holy Island, England, United Kingdom",55.6683,-1.7941,1
f192163946c1ba47b1d48ea6065bd393,harmonics/utide/harmonics_utide_tidetables.txt,"St. Ives, England, United Kingdom",50.2152,-5.4763,1
f1baa0bf7670d4182836cd6c4f56de6b,harmonics/utide/harmonics_utide_tidetables.txt,"Kettletoft Pier, Scotland, United Kingdom",59.2313,-2.5987,1
f2dba0aec0cabc8cdd1ce7f67c441e4d,harmonics/utide/harmonics_utide_tidetables.txt,"Wemyss Bay, Scotland, United Kingdom",55.8758,-4.892,1
f365d7457635cc36f6f30da9e86e85d8,harmonics/utide/harmonics_utide_tidetables.txt,"Moville, Ireland",55.1861,-7.0422,1
f40282446c797c79ed3f810c74b900c8,harmonics/utide/harmonics_utide_tidetables.txt,"Arklow, Ireland",52.792,-6.1452,1
