# NP203 Ausgabe 2002, Part II -- Positionen und ML fuer den Bereich, den die
# Ausgabe 2015 nicht mehr fuehrt. Aus tide_tables/att/np203_2002_vollband.pdf,
# PDF-Seiten 117-145. Part III gibt keine Koordinaten; die stehen nur hier.
# Zugleich die Quelle fuer Z0, wo Part III "w" (Table VI) vermerkt.
#
# Spalten: att  lat_grad  lat_min  N/S  lon_grad  lon_min  E/W  z0(m, "-" = keins)
# --- Buchseite 281 (PDF 117) BANGLADESCH ---
5433	4	48	S	131	42	E	1.30
5435	4	32	S	129	53	E	1.30
5436	3	53	S	130	54	E	1.30
5437	3	07	S	130	32	E	1.00
5438	2	48	S	128	24	E	0.90
5439	3	41	S	128	11	E	1.10
5441	3	16	S	127	06	E	1.10
5442	3	00	S	126	13	E	1.20
5443	3	43	S	126	26	E	1.10
5444	1	42	S	127	38	E	0.60
5445	1	20	S	127	38	E	0.60
5446	0	41	S	127	26	E	0.60
5447	0	26	S	127	39	E	0.70
# --- Buchseite 305 (PDF 141) HALMAHERA BIS IRIAN JAYA ---
5449	0	47	N	127	23	E	0.90
5450	2	00	N	127	48	E	1.10
5452	1	48	N	127	49	E	1.10
5453	1	11	N	127	55	E	1.20
5454	0	54	N	128	15	E	0.90
5455	0	35	N	128	34	E	0.90
5456	0	20	N	128	46	E	0.80
5457	0	15	N	128	45	E	0.80
5459	0	46	S	128	13	E	0.70
5460	2	32	S	140	44	E	0.70
5460a	2	25	S	140	32	E	0.80
5461	2	21	S	140	14	E	0.90
5463	1	51	S	138	44	E	1.00
5467	0	55	S	136	02	E	1.10
5468	0	38	S	135	30	E	1.10
5469	0	51	S	135	35	E	1.30
5470	1	11	S	136	04	E	1.10
5471	1	11	S	136	12	E	1.10
5472	0	56	S	134	50	E	1.10
5474	1	53	S	136	15	E	1.40
5476	2	57	S	135	45	E	1.20
5476a	3	23	S	135	31	E	1.20
5477	3	12	S	134	53	E	1.20
5477a	2	44	S	134	30	E	1.30
5478	2	22	S	134	32	E	1.30
5479	1	36	S	134	06	E	1.30
# --- Buchseite 306 (PDF 142) IRIAN JAYA (Vogelkop, McCluer-Golf) ---
5480	0	52	S	134	05	E	1.10
5483	0	46	S	131	32	E	1.20
5484	0	50	S	131	13	E	1.00
5485	1	11	S	131	07	E	1.00
5488	0	30	N	131	06	E	1.20
5490	0	27	S	130	46	E	1.20
5491	0	21	S	130	20	E	1.20
5492	0	19	S	130	08	E	1.20
5494	0	45	S	130	45	E	1.20
5497	0	54	S	131	01	E	1.00
5498	1	00	S	131	06	E	1.00
5499	1	24	S	130	55	E	1.00
5500	1	17	S	130	46	E	1.00
5501	1	25	S	130	29	E	1.00
5503	1	50	S	129	50	E	0.80
5507	1	46	S	131	08	E	1.70
5508	1	32	S	131	17	E	1.70
5509	1	30	S	131	41	E	1.70
5510	1	36	S	131	48	E	1.70
5511	1	42	S	132	00	E	1.70
5512	2	02	S	132	02	E	1.70
5514	2	13	S	133	33	E	3.10
5514a	2	12	S	133	40	E	3.20
5515	2	23	S	133	54	E	3.60
5516	2	30	S	133	24	E	2.55
5517	2	42	S	132	25	E	1.50
5519	2	56	S	132	18	E	1.40
5522	3	40	S	133	45	E	1.50
5523	4	04	S	134	36	E	1.50
5524	3	56	S	134	40	E	1.50
5525	4	27	S	135	15	E	1.20
5527	4	34	S	136	00	E	1.20
5528	4	44	S	136	25	E	1.20
5528a	4	46	S	136	33	E	1.20
# --- Buchseite 307 (PDF 143) IRIAN JAYA SUED; THAILAND ---
5529	4	54	S	136	48	E	1.50
5530	5	01	S	137	12	E	1.75
5532	5	32	S	138	08	E	3.00
5534	6	20	S	138	26	E	3.00
5535	7	07	S	138	45	E	4.30
5537	7	38	S	139	04	E	5.00
5538	8	02	S	138	54	E	5.20
5542	8	29	S	140	23	E	3.30
6851	6	28	N	101	49	E	0.56
6854	6	56	N	101	17	E	0.56
6857	7	13	N	100	35	E	0.96
6862	8	32	N	100	00	E	0.90
6869	9	16	N	99	26	E	1.43
6871	9	57	N	99	10	E	0.91
6873	10	27	N	99	15	E	1.67
6876	11	48	N	99	49	E	1.70
6880	13	21	N	99	59	E	2.10
6881	13	33	N	100	15	E	2.10
6882	13	27	N	100	36	E	2.47
6882a	13	42	N	100	34	E	1.63
6883	13	45	N	100	30	E	1.81
6884	13	30	N	101	00	E	1.67
6886	13	09	N	100	49	E	2.48
6888	12	42	N	100	50	E	1.50
6889	12	39	N	100	53	E	2.19
6891	12	35	N	101	26	E	1.50
6894	12	28	N	102	04	E	1.68
6895	11	48	N	102	29	E	1.10
6896	12	07	N	102	34	E	1.99
# --- Buchseite 308 (PDF 144) KAMBODSCHA; VIETNAM (Mekong) ---
6900	11	25	N	103	00	E	0.99
6902	10	38	N	103	29	E	1.07
6903	10	30	N	103	36	E	0.80
6906	10	22	N	104	28	E	0.76
6911	9	18	N	103	28	E	0.50
6916	8	40	N	106	38	E	2.28
6938	10	20	N	107	04	E	2.41
6939	10	25	N	106	59	E	2.60
6948	10	30	N	107	30	E	2.30
6950	10	42	N	107	59	E	2.19
6951	10	55	N	108	06	E	2.10
6953	10	30	N	108	57	E	1.60
6955	11	10	N	108	42	E	2.06
6957	11	22	N	109	01	E	1.00
6959	11	53	N	109	12	E	1.24
6960	12	12	N	109	12	E	1.30
# --- Buchseite 309 (PDF 145) VIETNAM; CHINA ---
6962	12	40	N	109	23	E	1.30
6963	12	52	N	109	24	E	1.30
6965	13	22	N	109	16	E	1.20
6966	13	45	N	109	13	E	1.25
6968	14	35	N	109	03	E	1.20
6971	15	24	N	108	45	E	1.20
6972	15	57	N	108	30	E	1.10
6974	16	05	N	108	12	E	0.90
6975	16	20	N	107	59	E	0.80
6976	16	35	N	107	37	E	0.50
6980	17	42	N	106	28	E	0.94
6981	17	56	N	106	29	E	0.80
6983	18	46	N	105	45	E	1.45
6984	18	48	N	105	46	E	1.82
6988	19	26	N	105	53	E	1.90
6991	19	55	N	105	59	E	2.00
6994	20	21	N	106	38	E	1.90
6996	20	40	N	106	49	E	1.86
6997	20	43	N	106	47	E	1.89
6998	20	52	N	106	40	E	1.90
7003	20	08	N	107	43	E	1.95
7004	20	43	N	107	03	E	2.01
7005	20	46	N	107	08	E	2.10
7006	20	57	N	107	04	E	1.86
7008	21	02	N	107	22	E	2.15
7009	21	08	N	107	29	E	2.20
7012	20	58	N	107	44	E	1.90
7013	21	08	N	107	37	E	2.04
7015	21	15	N	107	57	E	2.35
7050	16	33	N	111	37	E	1.00
