datei,name,fehler_prozent,begruendung
harmonics/classic/harmonics-2004-06-14_mod.txt,"Trois-Pistoles, Québec, Canada",2.6,"An der Tafel Trois-Pistoles: 2.6 % des Hubs von 4.72 m gegen 0.3 % von ""Trois-Pistoles, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 9.1, Kurvenabweichung 3 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Welcome Bay, British Columbia, Canada",2.9,"An der Tafel Welcome Bay: 2.9 % des Hubs von 4.90 m gegen 0.3 % von ""Welcome Bay, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 9.1, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Makkovik, Labrador, Canada",1.5,"An der Tafel Makkovik: 1.5 % des Hubs von 1.87 m gegen 0.2 % von ""Makkovik, Labrador, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 9.1, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Sullivan Bay, British Columbia, Canada",2.0,"An der Tafel Sullivan Bay: 2.0 % des Hubs von 5.38 m gegen 0.2 % von ""Sullivan Bay, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 8.9, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Port De Laperriere, Nunavut, Canada",1.0,"An der Tafel Port De Laperriere: 1.0 % des Hubs von 2.81 m gegen 0.1 % von ""Port De Laperriere, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 4 m entfernt. Faktor 8.9, Kurvenabweichung 0 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Forestville, Québec, Canada",1.9,"An der Tafel Forestville: 1.9 % des Hubs von 4.68 m gegen 0.2 % von ""Forestville, Québec, Canada"" (harmonics_utide_tidetables.txt), 4 m entfernt. Faktor 8.9, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Île Verte, Québec, Canada",1.6,"An der Tafel Île Verte: 1.6 % des Hubs von 4.96 m gegen 0.2 % von ""Île Verte, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 8.9, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Saint-Siméon, Québec, Canada",1.8,"An der Tafel Saint-Siméon: 1.8 % des Hubs von 5.74 m gegen 0.2 % von ""Saint-Siméon, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 8.9, Kurvenabweichung 1 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"Charlottetown, Canada",7.6,"An der Tafel Charlottetown: 7.6 % des Hubs von 2.75 m gegen 0.9 % von ""Charlottetown, Prince Edward Island, Canada"" (harmonics_utide_tidetables.txt), 1717 m entfernt. Faktor 8.8, Kurvenabweichung 11 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Blanc-Sablon, Québec, Canada",3.8,"An der Tafel Blanc-Sablon: 3.8 % des Hubs von 1.77 m gegen 0.4 % von ""Blanc-Sablon, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 8.8, Kurvenabweichung 7 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Old-Harry, Québec, Canada",3.4,"An der Tafel Old-Harry: 3.4 % des Hubs von 0.92 m gegen 0.4 % von ""Old-Harry, Québec, Canada"" (harmonics_utide_tidetables.txt), 27 m entfernt. Faktor 8.8, Kurvenabweichung 4 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Emily Harbour, Labrador, Canada",1.4,"An der Tafel Emily Harbour: 1.4 % des Hubs von 1.88 m gegen 0.2 % von ""Emily Harbour, Labrador, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 8.7, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Port Elgin, New Brunswick, Canada",3.7,"An der Tafel Port Elgin: 3.7 % des Hubs von 2.65 m gegen 0.4 % von ""Port Elgin, New Brunswick, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 8.7, Kurvenabweichung 8 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Bear Islands, Nunavut, Canada",5.2,"An der Tafel Bear Island: 5.2 % des Hubs von 1.83 m gegen 0.6 % von ""Bear Island, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 8.7, Kurvenabweichung 4 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Gillies Island, Nunavut, Canada",6.5,"An der Tafel Gillies Island: 6.5 % des Hubs von 1.42 m gegen 0.8 % von ""Gillies Island, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 8.7, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Coral Harbour, Southampton Island, Nunavut, Canada",3.2,"An der Tafel Coral Harbour: 3.2 % des Hubs von 3.18 m gegen 0.4 % von ""Coral Harbour, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 8.6, Kurvenabweichung 6 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Jennis Bay, British Columbia, Canada",2.2,"An der Tafel Jennis Bay: 2.2 % des Hubs von 5.51 m gegen 0.3 % von ""Jennis Bay, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 8.6, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Cape Hooper, Baffin Island, Nunavut, Canada",2.4,"An der Tafel Cape Hooper: 2.4 % des Hubs von 1.06 m gegen 0.3 % von ""Cape Hooper, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 8.5, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Hermitage, Newfoundland, Canada",1.3,"An der Tafel Hermitage: 1.3 % des Hubs von 1.97 m gegen 0.2 % von ""Hermitage, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 8.5, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Frederick Sound, British Columbia, Canada",5.9,"An der Tafel Frederick Sound: 5.9 % des Hubs von 1.90 m gegen 0.7 % von ""Frederick Sound, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 8.5, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Strathcona Sound, Nunavut, Canada",2.7,"An der Tafel Strathcona Sound: 2.7 % des Hubs von 2.58 m gegen 0.3 % von ""Strathcona Sound, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 8.5, Kurvenabweichung 4 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Arctic Bay, Nunavut, Canada",1.3,"An der Tafel Arctic Bay: 1.3 % des Hubs von 2.12 m gegen 0.2 % von ""Arctic Bay, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 8.5, Kurvenabweichung 0 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Cape Tormentine, New Brunswick, Canada",4.9,"An der Tafel Cape Tormentine: 4.9 % des Hubs von 2.28 m gegen 0.6 % von ""Cape Tormentine, New Brunswick, Canada"" (harmonics_utide_tidetables.txt), 34 m entfernt. Faktor 8.5, Kurvenabweichung 4 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Hunger Harbour, British Columbia, Canada",3.0,"An der Tafel Hunger Harbour: 3.0 % des Hubs von 4.20 m gegen 0.4 % von ""Hunger Harbour, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 8.4, Kurvenabweichung 5 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"Riley Cove, Canada",2.4,"An der Tafel Riley Cove: 2.4 % des Hubs von 3.94 m gegen 0.3 % von ""Riley Cove, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 1046 m entfernt. Faktor 8.4, Kurvenabweichung 3 %."
harmonics/classic/harmonics-dwf-20100529-nonfree_mod.txt,"Wood Islands, Nova Scotia, Canada",2.5,"An der Tafel Wood Islands: 2.5 % des Hubs von 2.19 m gegen 0.3 % von ""Wood Islands, Prince Edward Island, Canada"" (harmonics_utide_tidetables.txt), 326 m entfernt. Faktor 8.4, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Denman Island, British Columbia, Canada",2.8,"An der Tafel Denman Island: 2.8 % des Hubs von 5.08 m gegen 0.3 % von ""Denman Island, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 8.4, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Herring Cove, New Brunswick, Canada",1.3,"An der Tafel Herring Cove: 1.3 % des Hubs von 10.34 m gegen 0.2 % von ""Herring Cove, New Brunswick, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 8.3, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Igloolik, Nunavut, Canada",2.8,"An der Tafel Igloolik: 2.8 % des Hubs von 2.61 m gegen 0.3 % von ""Igloolik, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 8.3, Kurvenabweichung 6 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Canoe Cove, Prince Edward Island, Canada",1.1,"An der Tafel Canoe Cove: 1.1 % des Hubs von 2.53 m gegen 0.1 % von ""Canoe Cove, Prince Edward Island, Canada"" (harmonics_utide_tidetables.txt), 4 m entfernt. Faktor 8.2, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Cook's Harbour, Newfoundland, Canada",6.1,"An der Tafel Cooks Harbour: 6.1 % des Hubs von 0.97 m gegen 0.7 % von ""Cook's Harbour, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 8.2, Kurvenabweichung 4 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Portugal Cove, Newfoundland, Canada",6.1,"An der Tafel Portugal Cove: 6.1 % des Hubs von 1.33 m gegen 0.8 % von ""Portugal Cove, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 8.2, Kurvenabweichung 10 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Alison Sound, British Columbia, Canada",5.4,"An der Tafel Alison Sound: 5.4 % des Hubs von 1.84 m gegen 0.7 % von ""Alison Sound, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 8.1, Kurvenabweichung 6 %."
harmonics/utide/harmonics_utide_tidetables.txt,"Henley Harbour, Labrador, Canada",5.7,"An der Tafel Henley Harbour: 5.7 % des Hubs von 1.38 m gegen 0.7 % von ""Henley Harbour, Labrador, Canada"" (harmonics-2004-06-14_mod.txt), 0 m entfernt. Faktor 8.1, Kurvenabweichung 3 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Sandy Cove, Nova Scotia, Canada",2.8,"An der Tafel East Sandy Cove: 2.8 % des Hubs von 5.95 m gegen 0.4 % von ""East Sandy Cove, Nova Scotia, Canada"" (harmonics-2004-06-14_mod.txt), 1689 m entfernt. Faktor 8.1, Kurvenabweichung 3 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"Cheticamp, Canada",8.7,"An der Tafel Cheticamp: 8.7 % des Hubs von 1.18 m gegen 1.1 % von ""Cheticamp, Nova Scotia, Canada"" (harmonics-2004-06-14_mod.txt), 1536 m entfernt. Faktor 8.1, Kurvenabweichung 15 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"Alert, Lincoln Sea, Canada",11.0,"An der Tafel Alert: 11.0 % des Hubs von 0.83 m gegen 1.4 % von ""Alert, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 736 m entfernt. Faktor 8.0, Kurvenabweichung 27 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Paradise River, Labrador, Canada",4.0,"An der Tafel Paradise River: 4.0 % des Hubs von 1.50 m gegen 0.5 % von ""Paradise River, Labrador, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 8.0, Kurvenabweichung 8 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Prim Point, Prince Edward Island, Canada",1.1,"An der Tafel Point Prim: 1.1 % des Hubs von 2.63 m gegen 0.1 % von ""Prim Point, Prince Edward Island, Canada"" (harmonics_utide_tidetables.txt), 6 m entfernt. Faktor 8.0, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Woody Island, Newfoundland, Canada",1.2,"An der Tafel Woody Island: 1.2 % des Hubs von 2.20 m gegen 0.1 % von ""Woody Island, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 8.0, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Nugent Sound, British Columbia, Canada",5.8,"An der Tafel Nugent Sound: 5.8 % des Hubs von 1.75 m gegen 0.7 % von ""Nugent Sound, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 4 m entfernt. Faktor 8.0, Kurvenabweichung 6 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Arnold's Cove, Newfoundland, Canada",2.3,"An der Tafel Arnolds Cove: 2.3 % des Hubs von 2.29 m gegen 0.3 % von ""Arnold's Cove, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 7.9, Kurvenabweichung 11 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"False Strait, Nunavut, Canada",7.0,"An der Tafel False Strait: 7.0 % des Hubs von 0.85 m gegen 0.9 % von ""False Strait, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 7.9, Kurvenabweichung 10 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Tacks Beach, Newfoundland, Canada",1.1,"An der Tafel Tacks Beach: 1.1 % des Hubs von 2.10 m gegen 0.1 % von ""Tacks Beach, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 7.9, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Wood Island, Prince Edward Island, Canada",2.3,"An der Tafel Wood Islands: 2.3 % des Hubs von 2.19 m gegen 0.3 % von ""Wood Islands, Prince Edward Island, Canada"" (harmonics_utide_tidetables.txt), 2 m entfernt. Faktor 7.9, Kurvenabweichung 3 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"Port Hardy, Vancouver Island, Canada",1.8,"An der Tafel Port Hardy: 1.8 % des Hubs von 5.22 m gegen 0.2 % von ""Port Hardy, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 713 m entfernt. Faktor 7.9, Kurvenabweichung 3 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Botwood, Newfoundland, Canada",3.2,"An der Tafel Botwood: 3.2 % des Hubs von 1.48 m gegen 0.4 % von ""Botwood, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 7.8, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Resor Island, Nunavut, Canada",1.5,"An der Tafel Resor Island: 1.5 % des Hubs von 9.89 m gegen 0.2 % von ""Resor Island, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 7.8, Kurvenabweichung 5 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Matane, Québec, Canada",2.6,"An der Tafel Matane: 2.6 % des Hubs von 3.94 m gegen 0.3 % von ""Matane, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 7.7, Kurvenabweichung 3 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Jackos Point, Newfoundland, Canada",2.7,"An der Tafel Jackos Point: 2.7 % des Hubs von 2.68 m gegen 0.4 % von ""Jackos Point, Labrador, Canada"" (harmonics_utide_tidetables.txt), 672 m entfernt. Faktor 7.7, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Milne Inlet (Head), Nunavut, Canada",2.8,"An der Tafel Milne Inlet (head): 2.8 % des Hubs von 2.41 m gegen 0.4 % von ""Milne Inlet (head), Nunavut, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 7.7, Kurvenabweichung 5 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Block Islands, British Columbia, Canada",1.5,"An der Tafel Block Islands: 1.5 % des Hubs von 5.89 m gegen 0.2 % von ""Block Islands, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 7.7, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Armentieres Channel, British Columbia, Canada",1.6,"An der Tafel Armentieres Channel: 1.6 % des Hubs von 4.29 m gegen 0.2 % von ""Armentieres Channel, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 7.6, Kurvenabweichung 3 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Troup Passage, British Columbia, Canada",2.2,"An der Tafel Troup Passage: 2.2 % des Hubs von 5.12 m gegen 0.3 % von ""Troup Passage, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 7.6, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Port-Menier, Québec, Canada",3.7,"An der Tafel Port-Menier: 3.7 % des Hubs von 2.62 m gegen 0.5 % von ""Port-Menier, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 7.6, Kurvenabweichung 4 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Cape Sharp, Nova Scotia, Canada",4.0,"An der Tafel Cape Sharp: 4.0 % des Hubs von 12.41 m gegen 0.5 % von ""Cape Sharp, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 56 m entfernt. Faktor 7.5, Kurvenabweichung 5 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Port-Daniel-Gascons, Québec, Canada",2.9,"An der Tafel Port-Daniel-Gascons: 2.9 % des Hubs von 1.86 m gegen 0.4 % von ""Port-Daniel-Gascons, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 7.5, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Acadia Cove, Nunavut, Canada",1.6,"An der Tafel Acadia Cove: 1.6 % des Hubs von 6.98 m gegen 0.2 % von ""Acadia Cove, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 7.5, Kurvenabweichung 4 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"Port Simpson, Canada",3.3,"An der Tafel Lax Kw'alaams: 3.3 % des Hubs von 6.80 m gegen 0.4 % von ""Port Simpson, British Columbia, Canada"" (harmonics_ticon4_worldwide.txt), 760 m entfernt. Faktor 7.4, Kurvenabweichung 7 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"Swim Point, Canada",5.7,"An der Tafel Swims Point: 5.7 % des Hubs von 3.11 m gegen 0.8 % von ""Swims Point, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 116 m entfernt. Faktor 7.4, Kurvenabweichung 9 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Village Bay, British Columbia, Canada",2.4,"An der Tafel Village Bay: 2.4 % des Hubs von 3.58 m gegen 0.3 % von ""Village Bay, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 7.4, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Le Petit Pelerin, Québec, Canada",2.3,"An der Tafel Le Petit Pèlerin: 2.3 % des Hubs von 5.43 m gegen 0.3 % von ""Le Petit Pèlerin, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 7.4, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Lighthouse Cove, Nova Scotia, Canada",3.5,"An der Tafel Lighthouse Cove: 3.5 % des Hubs von 6.12 m gegen 0.5 % von ""Lighthouse Cove, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 21 m entfernt. Faktor 7.4, Kurvenabweichung 3 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Shoal Bay, British Columbia, Canada",2.0,"An der Tafel Shoal Bay: 2.0 % des Hubs von 4.55 m gegen 0.3 % von ""Shoal Bay, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 7.3, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Prideaux Haven, British Columbia, Canada",4.5,"An der Tafel Prideaux Haven: 4.5 % des Hubs von 5.32 m gegen 0.6 % von ""Prideaux Haven, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 7.3, Kurvenabweichung 7 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Cap-aux-Oies, Québec, Canada",1.6,"An der Tafel Cap-aux-Oies: 1.6 % des Hubs von 6.42 m gegen 0.2 % von ""Cap-aux-Oies, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 7.3, Kurvenabweichung 1 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Forteau Bay (Strait of Bell Isle), Labrador, Canada",1.7,"An der Tafel Forteau Bay: 1.7 % des Hubs von 1.54 m gegen 0.2 % von ""Forteau Bay (Strait of Bell Isle), Labrador, Canada"" (harmonics_utide_tidetables.txt), 5 m entfernt. Faktor 7.3, Kurvenabweichung 5 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Georgetown Harbour, Prince Edward Island, Canada",2.7,"An der Tafel Georgetown: 2.7 % des Hubs von 1.78 m gegen 0.4 % von ""Georgetown Harbour, Prince Edward Island, Canada"" (harmonics_utide_tidetables.txt), 2 m entfernt. Faktor 7.3, Kurvenabweichung 4 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Smithers Island, British Columbia, Canada",1.8,"An der Tafel Smithers Island: 1.8 % des Hubs von 5.45 m gegen 0.3 % von ""Smithers Island, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 7.2, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Stuart Narrows, British Columbia, Canada",1.6,"An der Tafel Stuart Narrows: 1.6 % des Hubs von 5.35 m gegen 0.2 % von ""Stuart Narrows, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 7.2, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Belize Inlet, British Columbia, Canada",2.5,"An der Tafel Belize Inlet: 2.5 % des Hubs von 1.80 m gegen 0.3 % von ""Belize Inlet, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 7.2, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Tilt Cove, Newfoundland, Canada",1.5,"An der Tafel Tilt Cove: 1.5 % des Hubs von 1.47 m gegen 0.2 % von ""Tilt Cove, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 7.2, Kurvenabweichung 0 %."
harmonics/utide/harmonics_utide_tidetables.txt,"Gordon Point, New Brunswick, Canada",5.8,"An der Tafel Gordon Point: 5.8 % des Hubs von 1.61 m gegen 0.8 % von ""Gordon Point, New Brunswick, Canada"" (harmonics-2004-06-14_mod.txt), 0 m entfernt. Faktor 7.1, Kurvenabweichung 6 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Nicholson Creek, Ontario, Canada",1.0,"An der Tafel Nicholson Creek: 1.0 % des Hubs von 1.97 m gegen 0.1 % von ""Nicholson Creek, Ontario, Canada"" (harmonics_utide_tidetables.txt), 2 m entfernt. Faktor 7.1, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Sainte-Thérèse-de-Gaspé, Québec, Canada",4.4,"An der Tafel Sainte-Thérèse-de-Gaspé: 4.4 % des Hubs von 1.75 m gegen 0.6 % von ""Sainte-Thérèse-de-Gaspé, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 7.0, Kurvenabweichung 5 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"Port Hood, Canada",8.9,"An der Tafel Port Hood: 8.9 % des Hubs von 1.38 m gegen 1.3 % von ""Port Hood, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 1540 m entfernt. Faktor 7.0, Kurvenabweichung 13 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Point Sapin, New Brunswick, Canada",2.9,"An der Tafel Pointe Sapin: 2.9 % des Hubs von 1.54 m gegen 0.4 % von ""Pointe Sapin, New Brunswick, Canada"" (harmonics_utide_tidetables.txt), 2 m entfernt. Faktor 7.0, Kurvenabweichung 1 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Upper Gagetown, New Brunswick, Canada",13.9,"An der Tafel Upper Gagetown: 13.9 % des Hubs von 0.85 m gegen 2.0 % von ""Upper Gagetown, New Brunswick, Canada"" (harmonics_utide_tidetables.txt), 482 m entfernt. Faktor 6.9, Kurvenabweichung 5 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Roggan River, Québec, Canada",3.5,"An der Tafel Roggan River: 3.5 % des Hubs von 1.91 m gegen 0.5 % von ""Roggan River, Québec, Canada"" (harmonics_utide_tidetables.txt), 4 m entfernt. Faktor 6.9, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Fox Island, Newfoundland, Canada",3.9,"An der Tafel Fox Island: 3.9 % des Hubs von 2.04 m gegen 0.6 % von ""Fox Island, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 6.9, Kurvenabweichung 5 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Crofton, British Columbia, Canada",2.2,"An der Tafel Crofton: 2.2 % des Hubs von 3.93 m gegen 0.3 % von ""Crofton, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 6.9, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Sand Heads Lighthouse, British Columbia, Canada",3.8,"An der Tafel Sand Heads: 3.8 % des Hubs von 4.59 m gegen 0.6 % von ""Sand Heads Lighthouse, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 6.8, Kurvenabweichung 4 %."
harmonics/classic/harmonics-1997-05-25_mod.txt,"Sand Heads Lighthouse, British Columbia, Canada",3.8,"An der Tafel Sand Heads: 3.8 % des Hubs von 4.59 m gegen 0.6 % von ""Sand Heads Lighthouse, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 228 m entfernt. Faktor 6.8, Kurvenabweichung 4 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Sooke Basin, British Columbia, Canada",2.5,"An der Tafel Sooke Basin: 2.5 % des Hubs von 3.17 m gegen 0.4 % von ""Sooke Basin, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 11 m entfernt. Faktor 6.8, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Portage Inlet, British Columbia, Canada",3.6,"An der Tafel Portage Inlet: 3.6 % des Hubs von 1.49 m gegen 0.5 % von ""Portage Inlet, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 6.8, Kurvenabweichung 0 %."
